,chembl_id,pref_name,canonical_smiles,max_phase_x,molregno,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,cx_most_apka,cx_most_bpka,cx_logp,cx_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,max_phase_y,pass_ratio
334,CHEMBL3126832,OBP-801,CC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O,1,1623451,473.62,0.52,8.0,4.0,133.83,1.0,N,0.0,10.84,,-0.16,-0.16,NEUTRAL,473.62,0.0,31.0,0.25,473.1654,C20H31N3O6S2,9.0,4.0,0.0,2.49,1,0.7142857142857143
335,CHEMBL3128043,PF-03758309,Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,1,1624674,490.64,4.53,7.0,3.0,102.07,6.0,N,0.0,10.36,8.1,3.86,3.07,NEUTRAL,490.64,4.0,35.0,0.37,490.2263,C25H30N8OS,9.0,3.0,0.0,-1.37,1,0.8571428571428571
336,CHEMBL3133037,LEQ506,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C,1,1625127,432.57,3.42,7.0,1.0,78.27,5.0,N,0.0,13.84,5.02,4.1,4.1,NEUTRAL,432.57,3.0,32.0,0.66,432.2638,C25H32N6O,7.0,1.0,0.0,-0.87,1,1.0
337,CHEMBL3137303,BRICICLIB SODIUM,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(OP(=O)([O-])[O-])c2)c(OC)c1.[Na+].[Na+],1,1626734,474.42,2.78,8.0,2.0,137.82,10.0,N,0.0,1.62,,1.32,-1.91,ACID,518.39,2.0,31.0,0.49,474.075,C19H21Na2O10PS,10.0,2.0,0.0,0.35,1,0.2857142857142857
338,CHEMBL3143549,F-ARAG,Nc1nc(O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3F)c2n1,1,1632840,285.24,-1.3,9.0,4.0,139.54,2.0,N,0.0,11.55,0.94,-0.82,-0.82,NEUTRAL,285.24,2.0,20.0,0.53,285.0873,C10H12FN5O4,9.0,5.0,0.0,0.53,1,0.8571428571428571
339,CHEMBL3182444,MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,1,1671735,461.95,5.71,6.0,2.0,84.34,7.0,N,1.0,4.29,2.79,5.54,2.77,ACID,461.95,3.0,31.0,0.47,461.0976,C22H21ClFN3O3S,6.0,2.0,1.0,-0.97,1,0.5714285714285714
340,CHEMBL3182532,HX-1171,CCCCCCOc1cc(C)c(O)c(C)c1C,1,1671823,236.35,4.28,2.0,1.0,29.46,6.0,N,0.0,10.75,,5.27,5.27,NEUTRAL,236.35,1.0,17.0,0.75,236.1776,C15H24O2,2.0,1.0,0.0,0.32,1,0.5714285714285714
341,CHEMBL3182621,AZD-8330,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,1,1671912,461.23,1.83,6.0,3.0,92.59,6.0,N,0.0,8.29,,1.59,1.54,NEUTRAL,461.23,2.0,25.0,0.35,461.0248,C16H17FIN3O4,7.0,3.0,0.0,-1.35,1,0.7142857142857143
342,CHEMBL3218390,GGTI-2418,Cc1nc[nH]c1CN1CCN(C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](Cc2ccccc2)C1=O,1,1724769,441.53,2.18,4.0,3.0,118.63,8.0,N,0.0,3.95,6.48,0.18,-0.78,ACID,441.53,2.0,32.0,0.58,441.2376,C23H31N5O4,9.0,3.0,0.0,-0.51,1,0.8571428571428571
343,CHEMBL3219143,PF-04776548,COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3,1,1725530,341.34,2.62,5.0,1.0,67.59,3.0,N,0.0,7.82,1.65,2.28,2.15,NEUTRAL,341.34,3.0,25.0,0.74,341.1176,C18H16FN3O3,6.0,1.0,0.0,-0.78,1,0.7142857142857143
344,CHEMBL3259907,BI 224436,Cc1nc2ccccc2c(-c2ccc3c4c(ccnc24)CCO3)c1[C@H](OC(C)(C)C)C(=O)O,1,1744850,442.52,5.63,5.0,1.0,81.54,4.0,N,1.0,3.72,5.08,3.17,1.41,ACID,442.52,4.0,33.0,0.44,442.1893,C27H26N2O4,6.0,1.0,1.0,-0.24,1,0.5714285714285714
345,CHEMBL3264004,AVUTOMETINIB POTASSIUM,CNS(=O)(=O)[N-]c1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F.[K+],1,1748988,471.47,2.68,8.0,2.0,136.31,7.0,N,0.0,9.0,0.97,1.97,1.96,NEUTRAL,509.56,4.0,33.0,0.39,471.1013,C21H17FKN5O5S,10.0,2.0,0.0,-0.97,1,0.42857142857142855
346,CHEMBL3286797,PF-04418948,COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1,1,1757318,409.41,3.59,4.0,1.0,76.07,6.0,N,0.0,3.91,,3.35,0.14,ACID,409.41,3.0,30.0,0.67,409.1326,C23H20FNO5,6.0,1.0,0.0,-0.57,1,1.0
347,CHEMBL3287255,BISTHIANOSTAT,O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1C1CC1)NO,1,1757780,366.47,2.55,7.0,3.0,104.21,8.0,N,0.0,8.91,1.14,1.71,1.69,NEUTRAL,366.47,2.0,24.0,0.38,366.082,C15H18N4O3S2,7.0,3.0,0.0,-1.17,1,0.7142857142857143
348,CHEMBL3287735,GSK2816126,CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCNCC4)nc3)cc21,1,1758265,526.69,4.63,6.0,3.0,95.05,7.0,N,1.0,11.64,8.79,3.87,2.47,BASE,526.69,4.0,39.0,0.33,526.3056,C31H38N6O2,8.0,3.0,1.0,-1.38,1,0.5714285714285714
349,CHEMBL3301599,ONALESPIB LACTATE,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O.C[C@H](O)C(=O)O,1,1763561,409.53,3.12,5.0,2.0,67.25,4.0,N,0.0,8.51,7.78,3.43,3.17,NEUTRAL,499.61,2.0,30.0,0.81,409.2365,C27H37N3O6,6.0,2.0,0.0,-0.76,1,0.8571428571428571
350,CHEMBL3301616,LANOPEPDEN MESYLATE,CS(=O)(=O)O.Cc1nc(NNC(=O)[C@H](CC2CCCC2)CN(O)C=O)c(F)c(N2CCN3CCOC[C@@H]3C2)n1,1,1763578,479.56,0.93,9.0,3.0,123.16,9.0,N,0.0,8.39,7.08,1.64,1.62,NEUTRAL,575.66,1.0,34.0,0.27,479.2656,C23H38FN7O7S,11.0,3.0,1.0,-1.09,1,0.2857142857142857
351,CHEMBL3314565,AZD-5099,COC[C@H](C)NC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,1,1781286,548.45,2.57,8.0,4.0,145.88,9.0,N,1.0,4.6,,2.29,-0.43,ACID,548.45,2.0,35.0,0.37,547.1059,C21H27Cl2N5O6S,11.0,4.0,2.0,-1.04,1,0.42857142857142855
352,CHEMBL3319236,GLPG-0187,COc1ccc(S(=O)(=O)N[C@@H](CNc2nc(C)nc(N3CCC(c4ccc5c(n4)NCCC5)CC3)c2C)C(=O)O)cc1,1,1783889,595.73,3.08,10.0,4.0,158.67,10.0,N,1.0,2.7,8.91,1.0,0.8,ZWITTERION,595.73,3.0,42.0,0.27,595.2577,C29H37N7O5S,12.0,4.0,2.0,-0.94,1,0.42857142857142855
353,CHEMBL3334759,GRANATICIN B,C[C@@H]1O[C@H]2CC(=O)O[C@H]2C2=C1C(=O)c1c(O)c3c(c(O)c1C2=O)[C@H]1C[C@@H](O[C@H]2CC[C@H](O)[C@H](C)O2)[C@@]3(O)[C@@H](C)O1,1,1790886,558.54,1.2,12.0,4.0,178.28,2.0,N,2.0,8.08,,1.34,1.26,NEUTRAL,558.54,1.0,40.0,0.3,558.1737,C28H30O12,12.0,4.0,2.0,1.86,1,0.14285714285714285
354,CHEMBL3335793,AZD3965,Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C,1,1791931,515.51,2.12,9.0,2.0,122.45,4.0,N,1.0,13.67,0.94,2.47,2.47,NEUTRAL,515.51,3.0,35.0,0.55,515.145,C21H24F3N5O5S,10.0,2.0,1.0,-0.88,1,0.5714285714285714
355,CHEMBL3338194,BMS-903452,CS(=O)(=O)c1ccc(-n2cc(Cl)c(OC3CCN(c4ncc(Cl)cn4)CC3)cc2=O)c(F)c1,1,1792691,513.38,3.52,8.0,0.0,94.39,5.0,N,1.0,,2.2,2.38,2.38,NEUTRAL,513.38,3.0,33.0,0.52,512.0488,C21H19Cl2FN4O4S,8.0,0.0,1.0,-1.48,1,0.5714285714285714
356,CHEMBL3338866,MK-1064,COc1ccc(CNC(=O)c2cc(-c3cncc(Cl)c3)cnc2-c2ccccn2)nc1OC,1,1793370,461.91,4.2,7.0,1.0,99.12,7.0,N,0.0,13.23,2.97,2.93,2.93,NEUTRAL,461.91,4.0,33.0,0.44,461.1255,C24H20ClN5O3,8.0,1.0,0.0,-1.28,1,0.8571428571428571
357,CHEMBL3354350,AZD-3043,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OCC)c1,1,1818467,351.44,2.83,5.0,0.0,65.07,11.0,N,0.0,,,2.51,2.51,NEUTRAL,351.44,1.0,25.0,0.57,351.2046,C19H29NO5,6.0,0.0,0.0,-1.1,1,0.7142857142857143
358,CHEMBL3355009,GSK-3179106,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cc(C(C)(C)C(F)(F)F)on2)c(F)c1,1,1819133,467.42,4.59,5.0,2.0,97.22,7.0,N,0.0,8.97,,3.61,3.6,NEUTRAL,467.42,3.0,33.0,0.5,467.1468,C22H21F4N3O4,7.0,2.0,0.0,-1.29,1,0.8571428571428571
359,CHEMBL3356433,LX-7101,Cc1c[nH]c2ncnc(N3CCC(CN)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12,1,1820571,451.53,2.51,7.0,3.0,129.47,5.0,N,0.0,13.35,9.16,2.13,0.36,BASE,451.53,3.0,33.0,0.54,451.2332,C23H29N7O3,10.0,4.0,0.0,-1.07,1,0.8571428571428571
360,CHEMBL3357685,PCLX-001,Cc1c(NS(=O)(=O)c2c(Cl)cc(-c3ccnc(N4CCNCC4)c3)cc2Cl)c(CC(C)C)nn1C,1,1821836,537.52,4.51,7.0,2.0,92.15,7.0,N,1.0,6.55,8.79,3.4,3.35,BASE,537.52,3.0,35.0,0.46,536.1528,C24H30Cl2N6O2S,8.0,2.0,1.0,-1.49,1,0.5714285714285714
361,CHEMBL3358954,BI 653048,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,1,1823118,515.53,3.8,5.0,3.0,126.14,8.0,N,1.0,11.12,,2.99,2.99,NEUTRAL,515.53,3.0,35.0,0.39,515.1502,C23H25F4N3O4S,7.0,4.0,1.0,-0.94,1,0.5714285714285714
362,CHEMBL3360975,BMS-779788,CC(C)(O)c1cn(-c2ccc(-c3cccc(S(C)(=O)=O)c3)cc2)c(C(C)(C)c2ccccc2Cl)n1,1,1825159,509.07,6.15,5.0,1.0,72.19,6.0,N,2.0,13.9,4.86,6.2,6.2,NEUTRAL,509.07,4.0,35.0,0.34,508.1587,C28H29ClN2O3S,5.0,1.0,2.0,-1.1,1,0.42857142857142855
363,CHEMBL3392104,"AMMONIUM TRICHLORO(DIOXOETHYLENE-O,O'-)TELLURATE",Cl.Cl[Te]1(Cl)OCCO1.N,1,1826055,258.56,,,,,,,,,,,,,312.05,,,,259.8651,C2H8Cl3NO2Te,,,,,1,0.8571428571428571
364,CHEMBL3393588,BTA-9881,O=C(c1cccnc1)N1CCN2C(=O)c3ccncc3[C@]12c1ccc(Cl)cc1,1,1827395,390.83,2.94,4.0,0.0,66.4,2.0,N,0.0,,3.67,2.4,2.4,NEUTRAL,390.83,3.0,28.0,0.67,390.0884,C21H15ClN4O2,6.0,0.0,0.0,-0.6,1,1.0
365,CHEMBL3408248,AZD-8186,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,1,1835004,457.48,3.78,6.0,1.0,75.02,5.0,N,0.0,,2.16,2.96,2.96,NEUTRAL,457.48,3.0,33.0,0.63,457.1813,C24H25F2N3O4,7.0,1.0,0.0,-1.06,1,1.0
366,CHEMBL3416885,RO-5028442,CN(C)CCn1cc(C(=O)N2CCC3(CC2)OCc2ccccc23)c2ccc(Cl)cc21,1,1840089,437.97,4.52,4.0,0.0,37.71,4.0,N,0.0,,9.12,3.58,1.85,BASE,437.97,3.0,31.0,0.6,437.187,C25H28ClN3O2,5.0,0.0,0.0,-1.13,1,0.7142857142857143
367,CHEMBL3527358,PPI-2458,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(N)=O)C(C)C)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,1,1925064,424.54,2.3,6.0,2.0,115.71,8.0,N,0.0,13.45,,2.07,2.07,NEUTRAL,424.54,0.0,30.0,0.46,424.2573,C22H36N2O6,8.0,3.0,0.0,2.12,1,0.7142857142857143
368,CHEMBL3544932,TAK-901,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,1,1926781,504.66,4.62,5.0,2.0,95.16,5.0,N,1.0,13.72,8.54,3.37,2.19,BASE,504.66,4.0,36.0,0.41,504.2195,C28H32N4O3S,7.0,2.0,1.0,-1.13,1,0.5714285714285714
369,CHEMBL3544937,ZD-4190,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1.Cl,1,1926786,459.28,3.95,8.0,1.0,86.98,7.0,N,0.0,,4.47,3.9,3.9,NEUTRAL,495.74,4.0,29.0,0.45,458.0502,C19H17BrClFN6O2,8.0,1.0,0.0,-1.82,1,1.0
370,CHEMBL3544960,AT-13148,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,1,1926809,313.79,2.92,3.0,3.0,74.93,4.0,N,0.0,12.97,9.02,2.53,0.92,BASE,313.79,3.0,22.0,0.69,313.0982,C17H16ClN3O,4.0,4.0,0.0,-1.01,1,1.0
371,CHEMBL3544966,GSK-1059615,O=C1NC(=O)/C(=C/c2ccc3nccc(-c4ccncc4)c3c2)S1,1,1926815,333.37,3.62,5.0,1.0,71.95,2.0,N,0.0,6.23,4.95,2.19,1.28,ACID,333.37,3.0,24.0,0.73,333.0572,C18H11N3O2S,5.0,1.0,0.0,-0.97,1,0.7142857142857143
372,CHEMBL3545011,GS-9667,O[C@@H]1[C@H](O)[C@@H](CSc2ccccc2F)O[C@H]1n1cnc2c(N[C@@H]3CCC[C@H]3O)ncnc21,1,1926860,461.52,1.7,10.0,4.0,125.55,6.0,N,0.0,12.47,3.7,1.49,1.49,NEUTRAL,461.52,3.0,32.0,0.41,461.1533,C21H24FN5O4S,9.0,4.0,0.0,-0.14,1,0.8571428571428571
373,CHEMBL3545076,LY-2584702,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1,1,1926925,445.42,4.3,6.0,1.0,75.52,3.0,N,0.0,9.12,5.74,3.99,3.91,NEUTRAL,445.42,4.0,32.0,0.48,445.1638,C21H19F4N7,7.0,1.0,0.0,-1.79,1,1.0
374,CHEMBL3545083,RGB-286638,COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,1,1926932,545.64,2.42,8.0,3.0,115.06,8.0,N,1.0,9.36,7.56,2.14,1.87,NEUTRAL,545.64,3.0,40.0,0.31,545.2751,C29H35N7O4,11.0,3.0,2.0,-1.32,1,0.5714285714285714
375,CHEMBL3545085,XL-228,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,1,1926934,437.55,3.3,9.0,3.0,111.03,8.0,N,0.0,13.12,7.36,3.69,3.41,NEUTRAL,437.55,3.0,32.0,0.49,437.2652,C22H31N9O,10.0,3.0,0.0,-1.72,1,0.8571428571428571
376,CHEMBL3545137,PF-00477736,Cn1cc(C2=Nc3cc(NC(=O)C(N)C4CCCCC4)cc4c3C2=CNNC4=O)cn1,1,1926986,419.49,1.99,7.0,4.0,126.43,4.0,N,0.0,12.6,8.34,1.39,0.41,NEUTRAL,419.49,2.0,31.0,0.6,419.207,C22H25N7O2,9.0,5.0,0.0,-0.68,1,0.8571428571428571
377,CHEMBL3545196,PD-0166285,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1.Cl.Cl,1,1927045,512.44,5.77,7.0,1.0,72.28,9.0,N,2.0,,9.37,5.7,3.74,BASE,585.36,4.0,35.0,0.31,511.1542,C26H29Cl4N5O2,7.0,1.0,2.0,-1.24,1,0.42857142857142855
378,CHEMBL3545237,HE3235,C#C[C@]1(O)CCC2C3CCC4CC(O)CC[C@]4(C)C3CC[C@@]21C,1,1927086,316.49,3.75,2.0,2.0,40.46,0.0,N,0.0,,,3.36,3.36,NEUTRAL,316.49,0.0,23.0,0.67,316.2402,C21H32O2,2.0,2.0,0.0,2.02,1,0.7142857142857143
379,CHEMBL3545241,AC-430,Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,1,1927090,349.37,3.63,5.0,3.0,86.72,4.0,N,0.0,12.23,3.36,4.2,4.2,NEUTRAL,349.37,4.0,26.0,0.52,349.1339,C19H16FN5O,6.0,3.0,0.0,-1.26,1,1.0
380,CHEMBL3545264,LY-2874455,CC(Oc1ccc2[nH]nc(/C=C/c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,1,1927113,444.32,4.76,6.0,2.0,88.85,7.0,N,0.0,,2.31,3.58,3.58,NEUTRAL,444.32,4.0,30.0,0.43,443.0916,C21H19Cl2N5O2,7.0,2.0,0.0,-1.16,1,1.0
381,CHEMBL3545328,XL-019,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1,1,1927177,444.54,3.41,7.0,3.0,91.41,6.0,N,0.0,13.09,9.46,3.45,1.42,BASE,444.54,3.0,33.0,0.54,444.2274,C25H28N6O2,8.0,3.0,0.0,-1.47,1,0.7142857142857143
382,CHEMBL3545330,MSX-122,c1cnc(NCc2ccc(CNc3ncccn3)cc2)nc1,1,1927179,292.35,2.49,6.0,2.0,75.62,6.0,N,0.0,,3.82,1.88,1.88,NEUTRAL,292.35,3.0,22.0,0.73,292.1436,C16H16N6,6.0,2.0,0.0,-0.89,1,1.0
383,CHEMBL3545355,CHF4227,COc1ccc(C2=C(Cc3ccc(OCCN4CCCCC4)cc3)c3ccc(O)cc3OC2)cc1,1,1927204,471.6,5.81,5.0,1.0,51.16,8.0,N,1.0,9.21,8.61,5.27,4.35,BASE,471.6,3.0,35.0,0.45,471.241,C30H33NO4,5.0,1.0,1.0,0.01,1,0.2857142857142857
384,CHEMBL3545360,ASP-3026,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,1,1927209,580.76,3.77,11.0,2.0,115.82,9.0,N,2.0,9.5,8.44,3.59,2.67,NEUTRAL,580.76,3.0,41.0,0.39,580.2944,C29H40N8O3S,11.0,2.0,2.0,-1.41,1,0.5714285714285714
385,CHEMBL3545378,MK-6592,Cc1cc(Nc2cc(N3CC(F)(C4CC4)C3)nc(O[C@H]3CCN(C(=O)c4cc(Cl)ccc4F)C3)n2)n[nH]1,1,1927227,529.98,4.28,7.0,2.0,99.27,7.0,N,1.0,12.71,5.92,4.99,4.98,NEUTRAL,529.98,3.0,37.0,0.47,529.1805,C25H26ClF2N7O2,9.0,2.0,1.0,-1.59,1,0.5714285714285714
386,CHEMBL3545420,AG-24322,CCNCc1cncc(-c2ccc3c(c2)/C(=C2/N=c4cc(F)cc(F)c4=N2)NN3)c1C,1,1927269,418.45,2.95,6.0,3.0,73.7,4.0,N,0.0,,9.2,3.59,1.79,BASE,418.45,3.0,31.0,0.61,418.1718,C23H20F2N6,6.0,3.0,0.0,-0.48,1,1.0
387,CHEMBL3545423,AZD-1208,NC1CCCN(c2c(/C=C3/SC(=O)NC3=O)cccc2-c2ccccc2)C1,1,1927272,379.49,3.61,5.0,2.0,75.43,3.0,N,0.0,7.2,9.87,1.44,1.27,BASE,379.49,2.0,27.0,0.8,379.1354,C21H21N3O2S,5.0,3.0,0.0,-0.89,1,0.8571428571428571
388,CHEMBL3546168,"AMMONIUM TRICHLORO(DIOXOETHYLENE-O,O'-)TELLURATE",Cl[Te]1(Cl)OCCO1,1,1928014,258.56,,,,,,,,,,,,,258.56,,,,259.8651,C2H4Cl2O2Te,,,,,1,0.7142857142857143
389,CHEMBL3577124,LY-3009120,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,1,1945430,424.52,5.05,5.0,3.0,91.83,5.0,N,1.0,11.61,4.34,4.16,4.16,NEUTRAL,424.52,3.0,31.0,0.53,424.2387,C23H29FN6O,7.0,3.0,1.0,-1.35,1,0.5714285714285714
390,CHEMBL3577885,PF-05105679,C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,1,1946198,428.46,5.48,3.0,1.0,70.5,6.0,N,1.0,4.07,2.97,4.77,1.95,ACID,428.46,4.0,32.0,0.44,428.1536,C26H21FN2O3,5.0,1.0,1.0,-1.41,1,0.42857142857142855
391,CHEMBL3597952,ACT-462206,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cc(C)cc(C)c2)cc1,1,1954911,388.49,3.1,4.0,1.0,75.71,5.0,N,0.0,13.12,,3.43,3.43,NEUTRAL,388.49,2.0,27.0,0.85,388.1457,C20H24N2O4S,6.0,1.0,0.0,-1.75,1,1.0
392,CHEMBL3601398,CGM-097,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,1,1956292,659.27,6.58,6.0,0.0,65.56,9.0,N,2.0,,7.6,6.0,5.59,NEUTRAL,659.27,3.0,47.0,0.26,658.3286,C38H47ClN4O4,8.0,0.0,2.0,-0.83,1,0.2857142857142857
393,CHEMBL3604010,METHYLONE,CNC(C)C(=O)c1ccc2c(c1)OCO2,1,1957044,207.23,1.21,4.0,1.0,47.56,3.0,N,0.0,,7.96,1.23,0.57,NEUTRAL,207.23,1.0,15.0,0.76,207.0895,C11H13NO3,4.0,1.0,0.0,0.07,1,1.0
394,CHEMBL3613118,ONTERNABEZ,CCCCCCC(C)(C)c1cc(OC)c([C@@H]2C=C(CO)[C@@H]3C[C@H]2C3(C)C)c(OC)c1,1,1961827,414.63,6.63,3.0,1.0,38.69,10.0,N,1.0,,,6.39,6.39,NEUTRAL,414.63,1.0,30.0,0.34,414.3134,C27H42O3,3.0,1.0,1.0,1.34,1,0.2857142857142857
395,CHEMBL3623004,AZD-9496,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,1,1966691,442.48,5.63,2.0,2.0,56.33,5.0,N,1.0,3.01,4.65,3.82,2.05,ACID,442.48,3.0,32.0,0.5,442.1868,C25H25F3N2O2,4.0,2.0,1.0,0.05,1,0.14285714285714285
396,CHEMBL3633460,PF-06282999,COc1ccc(Cl)cc1-c1cc(=O)[nH]c(=S)n1CC(N)=O,1,1970719,325.78,1.72,5.0,2.0,90.11,4.0,N,0.0,8.01,,0.67,0.58,NEUTRAL,325.78,2.0,21.0,0.84,325.0288,C13H12ClN3O3S,6.0,3.0,0.0,-1.22,1,0.7142857142857143
397,CHEMBL3633802,ETC-159,Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(-c3ccccc3)nn2)n(C)c1=O,1,1971064,391.39,0.53,9.0,1.0,116.7,4.0,N,0.0,11.04,1.88,0.8,0.8,NEUTRAL,391.39,4.0,29.0,0.54,391.1393,C19H17N7O3,10.0,1.0,0.0,-1.89,1,0.8571428571428571
398,CHEMBL3634561,GSK-2647544,O=c1nc(OCCc2ccc(Oc3ccc(Cl)c(C(F)(F)F)c3)cc2)[nH]cc1Cc1cncnc1,1,1971831,502.88,5.24,6.0,1.0,89.99,8.0,N,2.0,8.95,1.36,4.78,4.77,NEUTRAL,502.88,4.0,35.0,0.35,502.102,C24H18ClF3N4O3,7.0,1.0,2.0,-0.8,1,0.5714285714285714
399,CHEMBL3644672,BAY-1082439,COc1c(OC[C@H](O)CN2CCOCC2)ccc2c1N=C(NC(=O)c1cccnc1C)N1CCN=C21,1,1977413,494.55,0.96,10.0,2.0,121.11,7.0,N,0.0,10.63,6.45,0.62,0.57,NEUTRAL,494.55,2.0,36.0,0.58,494.2278,C25H30N6O5,11.0,2.0,1.0,-1.03,1,0.8571428571428571
400,CHEMBL3651966,LGH-447,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,1,1984780,440.47,5.04,4.0,2.0,80.9,4.0,N,1.0,,10.28,4.39,1.73,BASE,440.47,3.0,32.0,0.6,440.1824,C24H23F3N4O,5.0,3.0,1.0,-0.64,1,0.5714285714285714
401,CHEMBL3659497,AZD-7451,CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ncc(F)cn4)nc32)n[nH]1,1,1992387,382.4,3.03,8.0,2.0,106.43,6.0,N,0.0,11.62,3.26,2.87,2.87,NEUTRAL,382.4,4.0,28.0,0.53,382.1666,C18H19FN8O,9.0,2.0,0.0,-1.36,1,0.8571428571428571
402,CHEMBL3639728,PLX-5622,COc1ncc(F)cc1CNc1ccc(Cc2c[nH]c3ncc(C)cc23)c(F)n1,1,2007000,395.41,4.15,5.0,2.0,75.72,6.0,N,0.0,,3.78,4.3,4.3,NEUTRAL,395.41,4.0,29.0,0.48,395.1558,C21H19F2N5O,6.0,2.0,0.0,-1.17,1,0.8571428571428571
403,CHEMBL3679680,NT-219,Oc1cc(CNC(=S)/C=C/c2ccc(O)c(O)c2Br)cc(O)c1O,1,2012774,412.26,3.11,6.0,6.0,113.18,4.0,N,1.0,8.08,,3.42,3.33,NEUTRAL,412.26,2.0,24.0,0.26,410.9776,C16H14BrNO5S,6.0,6.0,1.0,0.38,1,0.42857142857142855
404,CHEMBL3692206,TAS-119,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,1,2025427,506.37,4.85,5.0,3.0,111.21,6.0,N,1.0,3.76,2.72,4.34,1.32,ACID,506.37,3.0,34.0,0.44,505.1084,C23H22Cl2FN5O3,8.0,3.0,1.0,-1.25,1,0.5714285714285714
